# file name
# 073022-2_coated pipette.xlsx
# pressure
# 119.4
# delta pressure
# 200.2
# condensate
# Synapsin
# state
# nonwetting
390.00,2.898
391.00,3.306
392.00,3.682
393.00,3.903
394.00,4.125
395.00,4.420
396.00,4.732
397.00,5.035
398.00,5.153
399.00,5.516
400.00,5.700
401.00,5.989
402.00,6.107
403.00,6.327
404.00,6.732
405.00,7.101
406.00,7.471
407.00,7.544
408.00,7.914
409.00,8.255
410.00,8.306
411.00,8.448
412.00,8.973
413.00,8.988
414.00,9.158
415.00,9.506
416.00,9.766
417.00,10.120
418.00,10.655
419.00,10.655
420.00,10.892
421.00,11.086
422.00,11.399
423.00,11.830
424.00,12.131
425.00,12.523
426.00,12.798
427.00,13.137
428.00,13.360
430.00,13.804
431.00,14.406
432.00,14.589
433.00,14.942
434.00,15.141
