# file name
# 073022-2_coated pipette.xlsx
# pressure
# -50.2
# delta pressure
# -249.7
# condensate
# Synapsin
# state
# nonwetting
67.00,22.701
68.00,22.555
69.00,22.202
70.00,21.692
70.00,21.771
71.00,21.587
72.00,21.286
73.00,20.959
74.00,20.685
75.00,20.319
76.00,20.084
77.00,19.640
78.00,19.195
79.00,18.764
80.00,18.306
81.00,18.098
82.00,17.823
83.00,17.369
84.00,17.081
85.00,16.414
86.00,16.376
87.00,15.917
88.00,15.365
89.00,14.998
90.00,14.776
91.00,14.331
92.00,13.744
93.00,13.456
94.00,13.129
95.00,12.946
96.00,12.436
97.00,11.965
98.00,11.639
99.00,11.141
100.00,10.527
101.00,10.214
102.00,9.991
103.00,9.640
104.00,8.946
105.00,8.450
106.00,8.161
107.00,7.811
108.00,7.287
109.00,6.367
110.00,5.844
111.00,5.661
112.00,5.257
