# file name
# oil-aspiration/092922-6.xlsx
# pressure
# 2998.5
# delta pressure
# -649.6
# huan comment
# Oil condensate in air, Pipette filled with ethanol,  oil wetted the outer wall of pipette, but not inner wall
# state
# nonwetting
# pipette fill
# ethanol
# solvent
# air
# lubricating ethanol
# false
273.00,17.355
274.00,17.294
275.00,17.255
276.00,17.167
277.00,17.142
278.00,17.117
279.00,17.053
280.00,16.990
281.00,16.901
282.00,16.873
283.00,16.809
284.00,16.757
285.00,16.732
286.00,16.696
287.00,16.696
288.00,16.647
289.00,16.565
290.00,16.488
291.00,16.452
292.00,16.389
293.00,16.339
294.00,16.300
295.00,16.261
296.00,16.236
297.00,16.194
298.00,16.155
299.00,16.092
300.00,16.028
301.00,16.028
302.00,15.964
303.00,15.939
304.00,15.862
305.00,15.724
306.00,15.724
307.00,15.724
308.00,15.724
309.00,15.685
310.00,15.646
311.00,15.685
312.00,15.593
313.00,15.596
314.00,15.543
315.00,15.543
316.00,15.494
317.00,15.494
318.00,15.352
319.00,15.352
320.00,15.352
321.00,15.352
322.00,15.352
323.00,15.288
324.00,15.324
325.00,15.260
326.00,15.211
327.00,15.197
328.00,15.158
329.00,15.119
330.00,15.055
331.00,15.031
332.00,14.956
333.00,14.942
334.00,14.917
335.00,14.889
336.00,14.850
337.00,14.837
338.00,14.798
339.00,14.773
340.00,14.695
341.00,14.645
341.00,14.684
342.00,14.645
343.00,14.621
344.00,14.596
345.00,14.504
346.00,14.468
347.00,14.415
348.00,14.313
349.00,14.302
350.00,14.263
351.00,14.224
352.00,14.147
353.00,14.133
354.00,14.119
355.00,14.119
356.00,14.094
357.00,14.044
358.00,14.019
359.00,14.019
360.00,13.914
361.00,13.889
362.00,13.825
363.00,13.825
364.00,13.814
365.00,13.776
366.00,13.751
367.00,13.751
368.00,13.712
369.00,13.648
370.00,13.595
371.00,13.571
372.00,13.546
373.00,13.507
374.00,13.482
375.00,13.482
375.00,13.457
376.00,13.393
377.00,13.330
378.00,13.213
379.00,13.188
380.00,13.188
381.00,13.138
382.00,13.075
383.00,13.061
384.00,12.997
385.00,12.947
386.00,12.909
387.00,12.870
388.00,12.870
389.00,12.870
390.00,12.842
391.00,12.803
392.00,12.778
393.00,12.776
394.00,12.776
395.00,12.726
396.00,12.637
397.00,12.599
398.00,12.599
399.00,12.571
400.00,12.532
401.00,12.532
402.00,12.507
403.00,12.482
404.00,12.469
405.00,12.444
406.00,12.353
407.00,12.353
408.00,12.303
409.00,12.289
410.00,12.212
411.00,12.212
412.00,12.212
413.00,12.137
414.00,12.098
415.00,12.073
416.00,12.059
417.00,11.995
418.00,11.970
419.00,11.907
420.00,11.907
421.00,11.907
422.00,11.893
423.00,11.843
424.00,11.804
425.00,11.779
426.00,11.716
427.00,11.677
428.00,11.677
429.00,11.627
430.00,11.613
432.00,11.563
434.00,11.447
437.00,11.370
439.00,11.345
440.00,11.267
442.00,11.190
444.00,11.063
445.00,11.038
446.00,10.974
447.00,10.860
448.00,10.846
449.00,10.808
450.00,10.680
451.00,10.756
452.00,10.704
453.00,10.603
454.00,10.526
455.00,10.476
458.00,10.425
460.00,10.361
462.00,10.298
